date,fiscal_year,quarter,product_number,payment_type,type_of_product,quantity,price,amount,type_of_accessory/mobile
2021-07-15,2021,2,P/M/A49,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-15,2021,2,P/M/A5,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-15,2021,2,P/M/A67,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-16,2021,2,P/M/A5,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-17,2021,2,P/M/A66,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-17,2021,2,P/M/A9,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2022-07-20,2022,2,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,102550.0,103050.0,CHARGER 
2021-07-20,2021,2,P/M/A5,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-20,2021,2,P/M/A66,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-20,2021,2,P/M/A67,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-20,2021,2,P/M/A9,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-20,2021,2,P/M/A9,DEBIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-21,2021,2,P/M/A9,DEBIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-22,2021,2,P/M/A12,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-22,2021,2,P/M/A35,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-22,2021,2,P/M/A9,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-23,2021,2,P/M/A23,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-23,2021,2,P/M/A48,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-24,2021,2,P/M/A12,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-24,2021,2,P/M/A12,DEBIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-24,2021,2,P/M/A17,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-07-24,2021,2,P/M/A47,CREDIT,MOBILE,3,58605.93,103050.0,FLAGSHIP PHONE
2021-07-24,2021,2,P/M/A73,MOBILE PAYMENTS,MOBILE,1,33397.46,33897.46,PREMIUM MIDRANGE PHONE
2021-07-27,2021,2,P/M/A66,CREDIT,MOBILE,1,6618.64,7118.64,BUDGET PHONE
2021-07-28,2021,2,P/M/A5,MOBILE PAYMENTS,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2021-07-29,2021,2,P/M/A5,MOBILE PAYMENTS,MOBILE,1,13058.48,13558.48,BUDGET PHONE
2021-07-29,2021,2,P/M/A5,DEBIT,MOBILE,1,13058.47,13558.47,BUDGET PHONE
2021-07-30,2021,2,P/M/A5,CREDIT,MOBILE,1,13058.48,13558.48,BUDGET PHONE
2021-08-03,2021,2,P/M/A65,CASH,MOBILE,1,5262.72,5762.72,BUDGET PHONE
2022-08-04,2022,2,P/A/35,CASH,ACCESSORY,1,1788.14,2288.14,COVER
2021-08-05,2021,2,P/M/A67,DEBIT,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-08-07,2021,2,P/M/A65,MOBILE PAYMENTS,MOBILE,1,5093.22,5593.22,BUDGET PHONE
2021-08-07,2021,2,P/M/A73,CREDIT,MOBILE,1,32764.4,33264.4,PREMIUM MIDRANGE PHONE
2021-08-10,2021,2,P/M/A5,DEBIT,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2021-08-10,2021,2,P/M/A50,DEBIT,MOBILE,1,58821.18,59321.18,FLAGSHIP PHONE
2021-08-10,2021,2,P/M/A67,DEBIT,MOBILE,1,8821.18,9321.18,BUDGET PHONE
2021-08-10,2021,2,P/M/A67,CREDIT,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-08-10,2021,2,P/M/A69,CREDIT,MOBILE,1,12892.38,13392.38,BUDGET PHONE
2021-08-11,2021,2,P/M/A67,MOBILE PAYMENTS,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-08-11,2021,2,P/M/A76,DEBIT,MOBILE,1,35093.22,35593.22,PREMIUM MIDRANGE PHONE
2021-08-12,2021,2,P/M/A67,CREDIT,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-08-13,2021,2,P/M/A5,DEBIT,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2021-08-13,2021,2,P/M/A67,CASH,MOBILE,1,8991.52,9491.52,BUDGET PHONE
2021-08-14,2021,2,P/M/A49,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-08-14,2021,2,P/M/A66,MOBILE PAYMENTS,MOBILE,1,6703.38,7203.38,BUDGET PHONE
2022-08-17,2022,2,P/A/44,CASH,ACCESSORY,1,8821.18,9321.18,WIRELESS EARPHONES
2021-08-17,2021,2,P/M/A65,CASH,MOBILE,1,4669.5,5169.5,BUDGET PHONE
2021-08-17,2021,2,P/M/A65,MOBILE PAYMENTS,MOBILE,1,4830.5,5330.5,BUDGET PHONE
2021-08-17,2021,2,P/M/A67,MOBILE PAYMENTS,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2022-08-18,2022,2,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2022-08-18,2022,2,P/A/47,CREDIT,ACCESSORY,1,1703.39,2203.39,WIRELESS HEADSET
2022-08-18,2022,2,P/A/47,DEBIT,ACCESSORY,1,2041.52,2541.52,WIRELESS HEADSET
2021-08-19,2021,2,P/M/A2,DEBIT,MOBILE,1,7533.9,8033.9,BUDGET PHONE
2021-08-19,2021,2,P/M/A67,DEBIT,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-08-20,2021,2,P/M/A66,CREDIT,MOBILE,1,6618.64,7118.64,BUDGET PHONE
2021-08-20,2021,2,P/M/A66,MOBILE PAYMENTS,MOBILE,1,6788.14,7288.14,BUDGET PHONE
2021-08-21,2021,2,P/M/A47,MOBILE PAYMENTS,MOBILE,1,59244.92,59744.92,FLAGSHIP PHONE
2022-08-25,2022,2,P/A/35,DEBIT,ACCESSORY,1,2211.86,2711.86,COVER
2021-08-25,2021,2,P/M/A79,DEBIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-08-25,2021,2,P/M/A79,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-08-25,2021,2,P/M/A79,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2022-08-26,2022,2,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-08-26,2021,2,P/M/A67,DEBIT,MOBILE,1,10940.68,11440.68,BUDGET PHONE
2021-08-26,2021,2,P/M/A78,MOBILE PAYMENTS,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
2021-08-26,2021,2,P/M/A79,CREDIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-08-26,2021,2,P/M/A79,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2022-08-27,2022,2,P/A/47,CREDIT,ACCESSORY,1,1491.53,1991.53,WIRELESS HEADSET
2021-08-27,2021,2,P/M/A66,CASH,MOBILE,1,6703.38,7203.38,BUDGET PHONE
2021-08-27,2021,2,P/M/A79,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2022-08-28,2022,2,P/A/30,CREDIT,ACCESSORY,1,3737.28,4237.28,COVER
2022-08-28,2022,2,P/A/44,CREDIT,ACCESSORY,1,3737.28,4237.28,WIRELESS EARPHONES
2022-08-28,2022,2,P/A/5,CREDIT,ACCESSORY,1,9669.5,10169.5,GALAXY WATCH
2021-08-28,2021,2,P/M/A5,DEBIT,MOBILE,1,13482.2,13982.2,BUDGET PHONE
2021-08-28,2021,2,P/M/A5,CREDIT,MOBILE,1,13897.46,14397.46,BUDGET PHONE
2021-08-28,2021,2,P/M/A5,MOBILE PAYMENTS,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2021-08-28,2021,2,P/M/A66,MOBILE PAYMENTS,MOBILE,1,7126.28,7626.28,BUDGET PHONE
2021-08-28,2021,2,P/M/A66,DEBIT,MOBILE,1,6788.14,7288.14,BUDGET PHONE
2021-08-28,2021,2,P/M/A67,MOBILE PAYMENTS,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-08-28,2021,2,P/M/A79,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2022-08-31,2022,2,P/A/22,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-08-31,2021,2,P/M/A77,CREDIT,MOBILE,1,70034.74,70534.74,FLAGSHIP PHONE
2021-08-31,2021,2,P/M/A79,DEBIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2022-09-01,2022,2,P/A/6,CREDIT,ACCESSORY,1,27033.9,27533.9,GALAXY WATCH
2021-09-01,2021,2,P/M/A5,DEBIT,MOBILE,1,12203.38,12703.38,BUDGET PHONE
2022-09-02,2022,2,P/T/S2,MOBILE PAYMENTS,TABLET,1,9661.02,10161.02,BUDGET TABLET
2022-09-03,2022,2,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2021-09-03,2021,2,P/M/A24,DEBIT,MOBILE,1,949.16,1449.16,BUDGET PHONE
2021-09-03,2021,2,P/M/A73,CREDIT,MOBILE,1,33397.46,33897.46,PREMIUM MIDRANGE PHONE
2021-09-04,2021,2,P/M/A78,MOBILE PAYMENTS,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
2021-09-05,2021,2,P/M/A5,DEBIT,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2022-09-07,2022,2,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-09-07,2021,2,P/M/A67,DEBIT,MOBILE,1,10728.82,11228.82,BUDGET PHONE
2021-09-07,2021,2,P/M/A79,DEBIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-09-08,2021,2,P/M/A23,CASH,MOBILE,1,728.82,1228.82,BUDGET PHONE
2021-09-08,2021,2,P/M/A23,DEBIT,MOBILE,1,728.82,1228.82,BUDGET PHONE
2021-09-08,2021,2,P/M/A35,CASH,MOBILE,1,40177.12,40677.12,PREMIUM MIDRANGE PHONE
2022-09-08,2022,2,P/T/S2,CREDIT,TABLET,1,9661.02,10161.02,BUDGET TABLET
2021-09-09,2021,2,P/M/A48,DEBIT,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
2021-09-09,2021,2,P/M/A5,CASH,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2021-09-09,2021,2,P/M/A5,DEBIT,MOBILE,1,13482.2,13982.2,BUDGET PHONE
2021-09-09,2021,2,P/M/A78,CREDIT,MOBILE,1,65600.85,66100.85,FLAGSHIP PHONE
2022-09-10,2022,2,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2022-09-10,2022,2,P/A/35,CREDIT,ACCESSORY,1,1406.78,1906.78,COVER
2021-09-10,2021,2,P/M/A5,CREDIT,MOBILE,1,12211.86,12711.86,BUDGET PHONE
2021-09-10,2021,2,P/M/A79,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-09-11,2021,2,P/M/A66,MOBILE PAYMENTS,MOBILE,1,6491.52,6991.52,BUDGET PHONE
2022-09-12,2022,2,P/A/10,CREDIT,ACCESSORY,1,49152.54,49652.54,GALAXY WATCH
2021-09-12,2021,2,P/M/A48,MOBILE PAYMENTS,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
2021-09-13,2021,2,P/M/A5,CASH,MOBILE,1,12211.86,12711.86,BUDGET PHONE
2021-09-14,2021,2,P/M/A24,CREDIT,MOBILE,1,949.16,1449.16,BUDGET PHONE
2021-09-15,2021,2,P/M/A81,MOBILE PAYMENTS,MOBILE,1,11999.0,12499.0,BUDGET PHONE
2021-09-16,2021,2,P/M/A5,CASH,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2022-09-17,2022,2,P/A/35,CASH,ACCESSORY,1,1703.38,2203.38,COVER
2021-09-17,2021,2,P/M/A23,MOBILE PAYMENTS,MOBILE,1,728.82,1228.82,BUDGET PHONE
2022-09-18,2022,2,P/A/44,MOBILE PAYMENTS,ACCESSORY,1,7118.64,7618.64,WIRELESS EARPHONES
2021-09-19,2021,2,P/M/A67,MOBILE PAYMENTS,MOBILE,1,9668.64,10168.64,BUDGET PHONE
2022-09-20,2022,2,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2021-09-20,2021,2,P/M/A78,DEBIT,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
2022-09-21,2022,2,P/A/10,CREDIT,ACCESSORY,1,49152.54,49652.54,GALAXY WATCH
2021-09-21,2021,2,P/M/A67,CREDIT,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-09-22,2021,2,P/M/A2,DEBIT,MOBILE,1,7533.9,8033.9,BUDGET PHONE
2021-09-22,2021,2,P/M/A67,DEBIT,MOBILE,1,10516.1,11016.1,BUDGET PHONE
2021-09-23,2021,2,P/M/A5,DEBIT,MOBILE,1,13482.2,13982.2,BUDGET PHONE
2021-09-23,2021,2,P/M/A66,CASH,MOBILE,1,6278.82,6778.82,BUDGET PHONE
2021-09-25,2021,2,P/M/A73,DEBIT,MOBILE,1,33397.46,33897.46,PREMIUM MIDRANGE PHONE
2022-09-26,2022,2,P/T/S2,CREDIT,TABLET,1,9661.02,10161.02,BUDGET TABLET
2022-09-27,2022,2,P/A/44,MOBILE PAYMENTS,ACCESSORY,1,7127.12,7627.12,WIRELESS EARPHONES
2021-09-27,2021,2,P/M/A5,DEBIT,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2021-09-27,2021,2,P/M/A67,DEBIT,MOBILE,1,9668.64,10168.64,BUDGET PHONE
2021-09-29,2021,2,P/M/A5,CREDIT,MOBILE,1,12211.02,12711.02,BUDGET PHONE
2021-09-29,2021,2,P/M/A67,CASH,MOBILE,1,9754.24,10254.24,BUDGET PHONE
2021-07-14,2021,2,P/M/A37,MOBILE PAYMENTS,MOBILE,1,25571.42,26071.42,MIDRANGE PHONE
2021-07-10,2021,2,P/M/A17,CREDIT,MOBILE,1,25770.34,26270.34,MIDRANGE PHONE
2021-07-28,2021,2,P/M/A17,CREDIT,MOBILE,1,25770.34,26270.34,MIDRANGE PHONE
2021-07-29,2021,2,P/M/A17,CREDIT,MOBILE,1,25770.34,26270.34,MIDRANGE PHONE
2021-08-06,2021,2,P/M/A17,MOBILE PAYMENTS,MOBILE,1,25770.34,26270.34,MIDRANGE PHONE
2021-08-14,2021,2,P/M/A17,CREDIT,MOBILE,1,25770.34,26270.34,MIDRANGE PHONE
2021-08-24,2021,2,P/M/A17,CASH,MOBILE,1,25770.34,26270.34,MIDRANGE PHONE
2021-07-28,2021,2,P/M/A80,DEBIT,MOBILE,1,28617.8,29117.8,MIDRANGE PHONE
2021-08-31,2021,2,P/M/A80,MOBILE PAYMENTS,MOBILE,1,28617.8,29117.8,MIDRANGE PHONE
2021-09-04,2021,2,P/M/A80,DEBIT,MOBILE,1,28617.8,29117.8,MIDRANGE PHONE
2021-09-12,2021,2,P/M/A80,MOBILE PAYMENTS,MOBILE,1,28617.8,29117.8,MIDRANGE PHONE
2021-09-18,2021,2,P/M/A80,CREDIT,MOBILE,1,28617.8,29117.8,MIDRANGE PHONE
2021-09-25,2021,2,P/M/A80,CASH,MOBILE,1,28617.8,29117.8,MIDRANGE PHONE
2021-09-25,2021,2,P/M/A80,CREDIT,MOBILE,1,28617.8,29117.8,MIDRANGE PHONE
2021-07-02,2021,2,P/M/A17,MOBILE PAYMENTS,MOBILE,1,26650.84,27150.84,MIDRANGE PHONE
2021-07-07,2021,2,P/M/A19,DEBIT,MOBILE,1,27169.64,27669.64,MIDRANGE PHONE
2021-07-13,2021,2,P/M/A19,CREDIT,MOBILE,1,27169.64,27669.64,MIDRANGE PHONE
2021-07-20,2021,2,P/M/A19,DEBIT,MOBILE,1,27169.64,27669.64,MIDRANGE PHONE
2021-08-12,2021,2,P/M/A19,DEBIT,MOBILE,1,27169.64,27669.64,MIDRANGE PHONE
2021-08-26,2021,2,P/M/A19,CREDIT,MOBILE,1,27169.64,27669.64,MIDRANGE PHONE
2021-09-08,2021,2,P/M/A19,DEBIT,MOBILE,1,27169.64,27669.64,MIDRANGE PHONE
2021-07-10,2021,2,P/M/A17,MOBILE PAYMENTS,MOBILE,1,27465.25,27965.25,MIDRANGE PHONE
2021-07-02,2021,2,P/M/A17,CASH,MOBILE,1,27465.26,27965.26,MIDRANGE PHONE
2021-07-08,2021,2,P/M/A17,CASH,MOBILE,1,27465.26,27965.26,MIDRANGE PHONE
2021-07-08,2021,2,P/M/A17,MOBILE PAYMENTS,MOBILE,1,27465.26,27965.26,MIDRANGE PHONE
2021-08-03,2021,2,P/M/A17,CREDIT,MOBILE,1,27465.26,27965.26,MIDRANGE PHONE
2021-07-08,2021,2,P/M/A17,DEBIT,MOBILE,1,27466.1,27966.1,MIDRANGE PHONE
2021-11-12,2021,3,P/M/A64,MOBILE PAYMENTS,MOBILE,1,14669.64,15169.64,MIDRANGE PHONE
2021-11-11,2021,3,P/M/A9,MOBILE PAYMENTS,MOBILE,1,24753.38,25253.38,MIDRANGE PHONE
2021-12-31,2021,3,P/M/A9,DEBIT,MOBILE,1,24753.38,25253.38,MIDRANGE PHONE
2021-11-16,2021,3,P/M/A64,CASH,MOBILE,1,15125.0,15625.0,MIDRANGE PHONE
2021-11-17,2021,3,P/M/A70,DEBIT,MOBILE,1,15177.12,15677.12,MIDRANGE PHONE
2021-10-02,2021,3,P/M/A64,DEBIT,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-10-06,2021,3,P/M/A64,CASH,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-10-09,2021,3,P/M/A64,CREDIT,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-10-21,2021,3,P/M/A64,MOBILE PAYMENTS,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-11-05,2021,3,P/M/A64,DEBIT,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-11-06,2021,3,P/M/A64,CREDIT,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-11-14,2021,3,P/M/A64,CASH,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-11-15,2021,3,P/M/A64,CREDIT,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-12-02,2021,3,P/M/A64,MOBILE PAYMENTS,MOBILE,1,15562.5,16062.5,MIDRANGE PHONE
2021-12-13,2021,3,P/M/A9,MOBILE PAYMENTS,MOBILE,1,16364.4,16864.4,MIDRANGE PHONE
2021-11-05,2021,3,P/M/A63,DEBIT,MOBILE,1,16375.0,16875.0,MIDRANGE PHONE
2021-10-01,2021,3,P/M/A56,CREDIT,MOBILE,1,4866.08,5366.08,BUDGET PHONE
2021-10-01,2021,3,P/M/A58,MOBILE PAYMENTS,MOBILE,1,9026.78,9526.78,BUDGET PHONE
2021-10-01,2021,3,P/M/A59,CREDIT,MOBILE,1,11991.08,12491.08,BUDGET PHONE
2021-10-02,2021,3,P/M/A23,MOBILE PAYMENTS,MOBILE,1,750.0,1250.0,BUDGET PHONE
2021-10-02,2021,3,P/M/A59,CREDIT,MOBILE,1,11991.08,12491.08,BUDGET PHONE
2021-10-02,2021,3,P/M/A60,CREDIT,MOBILE,1,13776.78,14276.78,BUDGET PHONE
2021-10-02,2021,3,P/M/A62,CREDIT,MOBILE,1,13360.72,13860.72,BUDGET PHONE
2021-10-03,2021,3,P/M/A23,DEBIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2021-10-03,2021,3,P/M/A42,MOBILE PAYMENTS,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
2021-10-03,2021,3,P/M/A57,DEBIT,MOBILE,1,9312.5,9812.5,BUDGET PHONE
2021-10-04,2021,3,P/M/A58,CASH,MOBILE,1,8964.28,9464.28,BUDGET PHONE
2021-10-05,2021,3,P/M/A42,MOBILE PAYMENTS,MOBILE,1,54767.86,55267.86,FLAGSHIP PHONE
2021-10-05,2021,3,P/M/A55,DEBIT,MOBILE,1,5928.58,6428.58,BUDGET PHONE
2021-10-06,2021,3,P/M/A55,MOBILE PAYMENTS,MOBILE,1,6375.0,6875.0,BUDGET PHONE
2021-10-06,2021,3,P/M/A59,CREDIT,MOBILE,1,11991.08,12491.08,BUDGET PHONE
2021-10-06,2021,3,P/M/A60,CREDIT,MOBILE,1,13776.79,14276.79,BUDGET PHONE
2022-10-07,2022,3,P/A/15,DEBIT,ACCESSORY,1,516.94,1016.94,BATTERY
2022-10-07,2022,3,P/A/22,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2022-10-07,2022,3,P/A/35,CASH,ACCESSORY,1,2042.38,2542.38,COVER
2021-10-07,2021,3,P/M/A57,MOBILE PAYMENTS,MOBILE,1,9312.5,9812.5,BUDGET PHONE
2021-10-07,2021,3,P/M/A60,CREDIT,MOBILE,1,13776.78,14276.78,BUDGET PHONE
2022-10-08,2022,3,P/A/47,CASH,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
2021-10-08,2021,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,11991.08,12491.08,BUDGET PHONE
2022-10-09,2022,3,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2021-10-09,2021,3,P/M/A55,CREDIT,MOBILE,1,6375.0,6875.0,BUDGET PHONE
2021-10-09,2021,3,P/M/A75,MOBILE PAYMENTS,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2021-10-10,2021,3,P/M/A59,CASH,MOBILE,1,11991.08,12491.08,BUDGET PHONE
2021-10-10,2021,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,11991.08,12491.08,BUDGET PHONE
2022-10-12,2022,3,P/A/47,DEBIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
2021-10-12,2021,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,11627.68,12127.68,BUDGET PHONE
2022-10-13,2022,3,P/A/35,CASH,ACCESSORY,1,2042.38,2542.38,COVER
2022-10-13,2022,3,P/A/35,CASH,ACCESSORY,1,2295.76,2795.76,COVER
2021-10-13,2021,3,P/M/A42,CREDIT,MOBILE,1,54767.86,55267.86,FLAGSHIP PHONE
2021-10-13,2021,3,P/M/A57,CREDIT,MOBILE,1,9312.5,9812.5,BUDGET PHONE
2021-10-13,2021,3,P/M/A59,DEBIT,MOBILE,1,10651.78,11151.78,BUDGET PHONE
2021-10-13,2021,3,P/M/A59,DEBIT,MOBILE,1,11991.08,12491.08,BUDGET PHONE
2021-10-13,2021,3,P/M/A60,CREDIT,MOBILE,1,13776.78,14276.78,BUDGET PHONE
2021-10-14,2021,3,P/M/A23,CREDIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2021-10-14,2021,3,P/M/A57,MOBILE PAYMENTS,MOBILE,1,7526.78,8026.78,BUDGET PHONE
2021-10-14,2021,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,10651.78,11151.78,BUDGET PHONE
2021-10-14,2021,3,P/M/A75,MOBILE PAYMENTS,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2022-10-15,2022,3,P/A/38,CREDIT,ACCESSORY,1,2042.38,2542.38,COVER
2021-10-15,2021,3,P/M/A40,DEBIT,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
2021-10-15,2021,3,P/M/A43,CREDIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
2022-10-16,2022,3,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-10-16,2021,3,P/M/A25,CASH,MOBILE,1,1308.04,1808.04,BUDGET PHONE
2021-10-16,2021,3,P/M/A57,MOBILE PAYMENTS,MOBILE,1,7526.78,8026.78,BUDGET PHONE
2021-10-16,2021,3,P/M/A57,DEBIT,MOBILE,1,7526.78,8026.78,BUDGET PHONE
2021-10-16,2021,3,P/M/A75,CREDIT,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2021-10-01,2021,3,P/M/A9,MOBILE PAYMENTS,MOBILE,1,16448.3,16948.3,MIDRANGE PHONE
2021-10-17,2021,3,P/M/A41,DEBIT,MOBILE,1,47705.36,48205.36,PREMIUM MIDRANGE PHONE
2021-10-17,2021,3,P/M/A75,CREDIT,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2022-10-18,2022,3,P/A/35,CASH,ACCESSORY,1,1788.14,2288.14,COVER
2021-10-03,2021,3,P/M/A9,CASH,MOBILE,1,16448.3,16948.3,MIDRANGE PHONE
2021-10-18,2021,3,P/M/A75,CREDIT,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2022-10-19,2022,3,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
2022-10-19,2022,3,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2021-10-04,2021,3,P/M/A9,MOBILE PAYMENTS,MOBILE,1,16448.3,16948.3,MIDRANGE PHONE
2021-10-19,2021,3,P/M/A59,CREDIT,MOBILE,1,11642.86,12142.86,BUDGET PHONE
2021-10-19,2021,3,P/M/A60,CASH,MOBILE,1,13776.78,14276.78,BUDGET PHONE
2022-10-20,2022,3,P/A/38,MOBILE PAYMENTS,ACCESSORY,1,2126.28,2626.28,COVER
2021-10-20,2021,3,P/M/A55,MOBILE PAYMENTS,MOBILE,1,6169.64,6669.64,BUDGET PHONE
2021-10-20,2021,3,P/M/A75,MOBILE PAYMENTS,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2022-10-21,2022,3,P/A/26,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,CHARGER 
2022-10-21,2022,3,P/A/35,CREDIT,ACCESSORY,1,1915.26,2415.26,COVER
2022-10-21,2022,3,P/A/9,MOBILE PAYMENTS,ACCESSORY,1,18983.06,19483.06,GALAXY WATCH
2021-10-07,2021,3,P/M/A9,DEBIT,MOBILE,1,16448.3,16948.3,MIDRANGE PHONE
2021-10-07,2021,3,P/M/A9,CREDIT,MOBILE,1,16448.3,16948.3,MIDRANGE PHONE
2021-10-21,2021,3,P/M/A23,DEBIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2021-10-21,2021,3,P/M/A23,CASH,MOBILE,1,750.0,1250.0,BUDGET PHONE
2021-10-21,2021,3,P/M/A55,CREDIT,MOBILE,1,6375.0,6875.0,BUDGET PHONE
2021-10-21,2021,3,P/M/A75,DEBIT,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2021-10-22,2021,3,P/M/A57,CASH,MOBILE,1,7526.78,8026.78,BUDGET PHONE
2022-10-23,2022,3,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.47,1008.47,CHARGER 
2022-10-23,2022,3,P/A/35,CREDIT,ACCESSORY,1,1872.88,2372.88,COVER
2021-10-23,2021,3,P/M/A23,MOBILE PAYMENTS,MOBILE,1,750.0,1250.0,BUDGET PHONE
2021-10-23,2021,3,P/M/A56,CREDIT,MOBILE,1,4857.14,5357.14,BUDGET PHONE
